"reviewId","movieId","creationDate","criticName","criticPageUrl","reviewState","isFresh","isRotten","isRtUrl","isTopCritic","publicationUrl","publicationName","reviewUrl","quote","scoreSentiment","originalScore"
139857,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Noel Murray","/critics/noel-murray","fresh",True,False,False,True,"/critics/source/323","Nashville Scene","http://www.filmvault.com/filmvault/nash/r/roadtoeldoradothe1.html","It's a good junk-food movie. But when good junk food is being served by four-star chefs, one can't help but feel a little cheated.","POSITIVE",""
139858,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Peter Stack","/critics/peter-stack","rotten",False,True,False,True,"/critics/source/402","San Francisco Chronicle","http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/2000/03/31/DD49802.DTL","The animation is handsome but hardly stirring.","NEGATIVE","2/4"
139859,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Wesley Morris","/critics/wesley-morris","rotten",False,True,False,True,"/critics/source/403","San Francisco Examiner","http://www.sfgate.com/cgi-bin/article.cgi?f=/e/a/2000/03/31/WEEKEND4927.dtl","A lazy, torpid piece of animated tourism destined to leave the more demanding varieties of small children in the audience reaching for their Pikachus.","NEGATIVE",""
139862,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Desson Thomson","/critics/desson-thomson","fresh",True,False,"",True,"/critics/source/474","Washington Post","","Kline and Branagh, both good comedians, put a lot of zest into their roles, which makes this plundering mission more than just diverting.","POSITIVE",""
139863,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Catharine Tunnacliffe","/critics/catharine-tunnacliffe","rotten",False,True,False,False,"/critics/source/159","eye WEEKLY","http://www.eye.net/eye/issue/issue_03.30.00/film/onscreen.html#5","Amid this excess of action set pieces and no fewer than six musical numbers, the snappy chemistry between Kline and Branagh is reduced to a sideshow, when it should have been the main event.","NEGATIVE","2/5"
139864,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","David Keyes","/critics/david-keyes","rotten",False,True,False,False,"/critics/source/1541","Cinemaphile.org","http://cinemaphile.org/reviews/2000/theroadtoeldorado.html","It uses a new approach but lacks the energy and ambition to match breathtaking animation with an exciting story.","NEGATIVE","2/4"
139867,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Rob Blackwelder","/critics/rob-blackwelder","fresh",True,False,False,False,"/critics/source/425","SPLICEDWire","http://splicedwire.com/00reviews/eldorado.html","How Hollywood's animated filmmakers can continue to crank out pictures built on the same template year after year and have them continue to be even occasionally entertaining is something I'll never completely understand.","POSITIVE","3/4"
139868,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Jeffrey Wachs","/critics/jeffrey-wachs","fresh",True,False,"",False,"/critics/source/385","Reel.com","","Kline and Branagh create a camaraderie that fills the film with an infectious energy.","POSITIVE","3/4"
139870,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","JoBlo","/critics/joblo","fresh",True,False,False,False,"/critics/source/573","JoBlo's Movie Network","http://www.joblo.com/reviews.php?mode=joblo_movies&id=553","I enjoyed it while I was there, and I suppose that's the most important thing.","POSITIVE","7/10"
139871,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Jorge Avila Andrade","/critics/jorge-avila-andrade","rotten",False,True,False,False,"/critics/source/316","Moviola","http://www.geocities.com/moviola2/peliculas/camino_el_dorado/camino_el_dorado.html","Su argumento es bastante dbil y esta estructurado tan pobremente que no logra empatizar con la audiencia","NEGATIVE","2.5/4"
139873,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Susan Granger","/critics/susan-granger","fresh",True,False,False,False,"/critics/source/381","rec.arts.movies.reviews","http://reviews.imdb.com/Reviews/237/23714","Great fun for spirited adventurers of all ages.","POSITIVE","8/10"
162485,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Jim Chastain","/critics/jim-chastain","rotten",False,True,"",False,"/critics/source/589","Norman Transcript","","The animation is certainly impressive, but the story and music are much less so.","NEGATIVE",""
162486,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Ross Anthony","/critics/ross-anthony","fresh",True,False,False,False,"/critics/source/567","Hollywood Report Card","http://rossanthony.com/R/road.shtml","The film's vivid wonder and wholesome story are sure to leave an impression.","POSITIVE","3/4"
162487,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Steve Rhodes","/critics/steve-rhodes","rotten",False,True,False,False,"/critics/source/703","Internet Reviews","http://reviews.imdb.com/Reviews/236/23606","A movie that's kind of cute but rarely anything more.","NEGATIVE","2.5/4"
162489,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Steve Murray","/critics/steve-murray","rotten",False,True,"",True,"/critics/source/23","Atlanta Journal-Constitution","","It's not cute enough for kids, not clever enough for adults. It's gorgeous but curiously dull.","NEGATIVE",""
162490,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Dave Kehr","/critics/dave-kehr","rotten",False,True,"",False,"/critics/source/489","Citysearch","","Between the endless comic bickering and the mediocre score ... El Dorado is conspicuously light on charm.","NEGATIVE",""
162491,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Nancy Churnin","/critics/nancy-churnin","rotten",False,True,"",True,"/critics/source/490","Dallas Morning News","","One wonders who was this animated film made for, anyway? Certainly not for kids. And not for this adult.","NEGATIVE",""
162492,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Duane Dudek","/critics/duane-dudek","rotten",False,True,"",False,"/critics/source/496","Milwaukee Journal Sentinel","","Slick but doesn't stick.","NEGATIVE",""
162493,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Cody Clark","/critics/cody-clark","rotten",False,True,"",False,"/critics/source/319","Mr. Showbiz","","[Katzenberg] has plainly and wholly succumbed to the familiarity of his former employer's trademark formula.","NEGATIVE",""
162494,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Robert Wilonsky","/critics/robert-wilonsky","rotten",False,True,"",False,"/critics/source/497","New Times","","The animators' talents and diligence have been corrupted on every front.","NEGATIVE",""
162495,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Philip Booth","/critics/philip-booth","fresh",True,False,"",False,"/critics/source/499","Orlando Weekly","","An exuberant, lighthearted adventure yarn.","POSITIVE",""
162496,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Todd Anthony","/critics/todd-anthony","rotten",False,True,"",False,"/critics/source/506","South Florida Sun-Sentinel","","The gags hit more often than they miss, but the unbroken stream of shtick grows old.","NEGATIVE",""
162497,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Malcolm Ritter","/critics/malcolm-ritter","fresh",True,False,"",True,"/critics/source/531","Associated Press","","Will delight kids and amuse grown-ups.","POSITIVE",""
162499,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Lawrence Toppman","/critics/lawrence-toppman","rotten",False,True,"",False,"/critics/source/488","Charlotte Observer","","Teachers won't accept such disconnected slackness from students, and you shouldn't accept it from movies.","NEGATIVE",""
162500,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Chris Hewitt","/critics/chris-hewitt","rotten",False,True,"",False,"/critics/source/600","St. Paul Pioneer Press","","The songs should go. They're filler, but so is the movie itself, a cartoon to keep kids semi-happy until the next one comes along.","NEGATIVE",""
162501,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Rene Rodriguez","/critics/rene-rodriguez","rotten",False,True,"",False,"/critics/source/581","Miami Herald","","The movie feels schematic and derivative.","NEGATIVE",""
162502,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Karen Hershenson","/critics/karen-hershenson","fresh",True,False,"",False,"/critics/source/542","Contra Costa Times","","Road to El Dorado has some nicely done visuals.","POSITIVE",""
162503,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Brian McTavish","/critics/brian-mctavish","rotten",False,True,"",False,"/critics/source/242","Kansas City Star","","The story, written by Ted Elliott and Terry Rossio, while never boring, never quite catches up to the evolving spectacle.","NEGATIVE",""
162504,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Bruce Newman","/critics/bruce-newman","rotten",False,True,"",True,"/critics/source/601","San Jose Mercury News","","DreamWorks has produced state-of-the-art computer animation but forgotten the state of the heart.","NEGATIVE",""
162505,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Terry Lawson","/critics/terry-lawson","rotten",False,True,"",True,"/critics/source/547","Detroit Free Press","","Suffers from lack of emotional depth.","NEGATIVE",""
162506,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Todd Camp","/critics/todd-camp","rotten",False,True,"",True,"/critics/source/562","Fort Worth Star-Telegram/DFW.com","","The Road to El Dorado's biggest crime is that it isn't very good.","NEGATIVE",""
162507,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Paul Clinton (CNN.com)","/critics/paul-clinton","rotten",False,True,"",True,"/critics/source/93","CNN.com","","The animation is uninspiring and brings nothing new to the table of animation magic.","NEGATIVE",""
162508,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Bruce Westbrook","/critics/bruce-westbrook","fresh",True,False,"",True,"/critics/source/219","Houston Chronicle","","Though its tale of gold is not untarnished, The Road to El Dorado hits the buddy-movie mark.","POSITIVE",""
162509,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Randall King","/critics/randall-king","fresh",True,False,"",False,"/critics/source/613","Winnipeg Sun","","Very entertaining.","POSITIVE",""
162510,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Bob Strauss","/critics/bob-strauss","rotten",False,True,"",False,"/critics/source/644","Los Angeles Daily News","","El Dorado sure could have used some kind of coherent basis.","NEGATIVE",""
162511,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Kevin Thomas","/critics/kevin-thomas","rotten",False,True,False,True,"/critics/source/268","Los Angeles Times","http://calendarlive.com/top/1,1419,L-LATimes-Movies-X!ArticleDetail-3362,00.html","Yes, it has Elton John and Tim Rice songs, but The Lion King this ain't.","NEGATIVE","2.5/5"
162512,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","William Arnold","/critics/william-arnold","rotten",False,True,"",False,"/critics/source/504","Seattle Post-Intelligencer","","Its animation is simply glorious, but its story and characters are trite.","NEGATIVE","C+"
162513,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Jay Stone","/critics/jay-stone","fresh",True,False,"",False,"/critics/source/500","Ottawa Citizen","","The drawing is never less than superb, the colours clean and vibrant.","POSITIVE",""
162514,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Maitland McDonagh","/critics/maitland-mcdonagh","rotten",False,True,False,False,"/critics/source/2501","TV Guide","http://www.tvguide.com/movies/database/ShowMovie.asp?MI=42132","Often spectacular but ultimately rather tedious.","NEGATIVE","2/5"
162515,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Jay Carr","/critics/jay-carr","rotten",False,True,"",True,"/critics/source/44","Boston Globe","","The Road to El Dorado is a bit too standard-issue to climb out from under its nouveau Disney house style look and supply much in the way of innovative glitter.","NEGATIVE",""
162516,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Steven Rosen","/critics/steven-rosen","rotten",False,True,False,True,"/critics/source/492","Denver Post","http://www.denverpost.com/scene/eldorado0331.htm","Did the filmmakers really know where they were going when they started on this Road?","NEGATIVE",""
162517,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Jay Boyar","/critics/jay-boyar","fresh",True,False,"",True,"/critics/source/498","Orlando Sentinel","","The Road to El Dorado is boderline entertaining.","POSITIVE",""
162518,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","John Hartl","/critics/john-hartl","rotten",False,True,"",True,"/critics/source/505","Seattle Times","","The lackluster score by Elton John and Tim Rice is the first indication that the script failed to inspire the team.","NEGATIVE",""
772495,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Eugene Novikov","/critics/eugene-novikov","fresh",True,False,False,False,"/critics/source/610","Film Blather","http://filmblather.com/films/roadtoeldorado/","An enjoyable diversion even if it isn't (and it isn't) the animated masterpiece that DreamWorks' CGI Antz was.","POSITIVE","B"
772496,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","James Sanford","/critics/james-sanford","fresh",True,False,False,False,"/critics/source/625","Kalamazoo Gazette","http://reviews.imdb.com/Reviews/242/24208","enjoyable adventure, with a delightful beginning and an exciting finale making up for a somewhat muddled middle.","POSITIVE",""
772498,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Bob Bloom","/critics/bob-bloom","rotten",False,True,False,False,"/critics/source/381","rec.arts.movies.reviews","http://reviews.imdb.com/Reviews/237/23762","Filled with potholes and ruts.","NEGATIVE","1.5/4"
772500,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Scott Renshaw","/critics/scott-renshaw","fresh",True,False,False,False,"/critics/source/381","rec.arts.movies.reviews","http://reviews.imdb.com/Reviews/238/23805","It's not a dazzling visual spectacle, and it's not going to move anyone to tears. It is, however, the kind of sturdy, generally smart film craftsmanship that shows up far more often when a world is drawn than when it's photographed.","POSITIVE","7/10"
772503,"15b71100-e9f1-3d2b-858f-49e88daadbef","2000-01-01","Michael Dequina","/critics/michael-dequina","fresh",True,False,False,False,"/critics/source/636","TheMovieReport.com","http://mrbrownmovies.com/movierpt67.html#eldorado","A film as easy to enjoy as it is to watch.","POSITIVE","3/4"
762979,"410663a1-b376-3a90-8c3e-f9ecdb4350b7","2000-01-01","Dustin Putman","/critics/dustin-putman","fresh",True,False,False,False,"/critics/source/863","TheFilmFile.com","http://www.themovieboy.com/reviews/s/01_shrek.htm","A new animated classic has been born.","POSITIVE","3.5/4"
148351,"7d0d6c8a-0ff2-3a1e-b78c-403d29d1ed5c","2000-01-01","Elvis Mitchell","/critics/elvis-mitchell","fresh",True,False,"",True,"/critics/source/337","New York Times","","It's immensely satisfying, a divinely relaxed and confident film. Mr. Park and Mr. Lord brilliantly integrate everyday objects into the story.","POSITIVE","4.5/5"
148353,"7d0d6c8a-0ff2-3a1e-b78c-403d29d1ed5c","2000-01-01","James Berardinelli","/critics/james-berardinelli","fresh",True,False,False,False,"/critics/source/387","ReelViews","http://www.reelviews.net/php_review_template.php?identifier=1677","Simple, but engaging.","POSITIVE","3/4"
148354,"7d0d6c8a-0ff2-3a1e-b78c-403d29d1ed5c","2000-01-01","Michael Sragow","/critics/michael-sragow","fresh",True,False,False,True,"/critics/source/400","Salon.com","http://www.salon.com/2000/06/21/chicken_run/","The first feature from the creators of Wallace and Gromit is a plucking good time.","POSITIVE",""
